SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
375,MESHWA NEAR RAJASTHAN BORDER AT SAMLAJI,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.68197500,73.39195600,02-01-2021 08:30,"","","","","",""
376,MESHWA NEAR RAJASTHAN BORDER AT SAMLAJI,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.68197500,73.39195600,01-02-2021 08:30,"","","","","",""
377,MESHWA NEAR RAJASTHAN BORDER AT SAMLAJI,CPCB,24,Gujarat,458,Sabarkantha,BAYAD,-,-,-,-,-,-,-,-,23.68197500,73.39195600,02-03-2021 08:30,"","","","","",""
378,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.11154900,73.11160100,02-01-2021 08:30,"","","","","",""
379,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.11154900,73.11160100,03-02-2021 08:30,"","","","","",""
380,MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN,CPCB,24,Gujarat,459,Surat,BARDOLI,-,-,-,-,-,-,-,-,21.11154900,73.11160100,01-03-2021 08:30,"","","","","",""
381,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,02-01-2021 08:30,3472,"","","","",""
382,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,03-02-2021 08:30,3790,"","","","",""
383,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,02-03-2021 08:30,4281,"","","","",""
384,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,08-04-2021 08:30,4180,"","","","",""
385,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,04-05-2021 08:30,5459,"","","","",""
386,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,01-06-2021 08:30,5729,"","","","",""
387,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,01-07-2021 08:30,5520,"","","","",""
388,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,04-08-2021 08:30,5650,"","","","",""
389,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,03-09-2021 08:30,6138,"","","","",""
390,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,05-10-2021 08:30,2902,"","","","",""
391,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,01-11-2021 08:30,1838,"","","","",""
392,MOONSAR LAKE OF VIRAMGAM,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,23.12140800,72.04102200,03-12-2021 08:30,5692,"","","","",""
393,MORA-HAJIRA (INDUSTRIAL) HAJIRA,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.16997400,72.67390500,03-04-2021 08:30,1168,Clear,"","","",""
394,MORA-HAJIRA (INDUSTRIAL) HAJIRA,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.16997400,72.67390500,06-10-2021 08:30,1439,Clear,"","","",""
395,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,02-01-2021 08:30,393,"","","","",""
396,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,03-02-2021 08:30,383,"","","","",""
397,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,01-03-2021 08:30,395,"","","","",""
398,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,01-04-2021 08:30,514,"","","","",""
399,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,03-05-2021 08:30,507,"","","","",""
400,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,01-06-2021 08:30,505,"","","","",""
401,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,06-07-2021 08:30,469,"","","","",""
402,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,04-08-2021 08:30,510,"","","","",""
403,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,01-09-2021 08:30,481,"","","","",""
404,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,04-10-2021 08:30,486,"","","","",""
405,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,10-11-2021 08:30,773,"","","","",""
406,MOTICHER LAKE NEAR KAKARPAR ATOMIC POWER STATION DIST. SURAT.,CPCB,24,Gujarat,459,Surat,Mandvi,-,-,-,-,-,-,-,-,21.24481900,73.35550500,01-12-2021 08:30,404,"","","","",""
407,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,02-01-2021 08:30,2828,"","","","",""
408,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,03-02-2021 08:30,4240,"","","","",""
409,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,02-03-2021 08:30,4853,"","","","",""
410,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,08-04-2021 08:30,4341,"","","","",""
411,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,04-05-2021 08:30,10410,"","","","",""
412,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,01-06-2021 08:30,11480,"","","","",""
413,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,01-07-2021 08:30,8725,"","","","",""
414,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,06-08-2021 08:30,10510,"","","","",""
415,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,02-09-2021 08:30,11190,"","","","",""
416,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,01-10-2021 08:30,1290,"","","","",""
417,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,01-11-2021 08:30,3885,"","","","",""
418,NALSAROVAR LAKE (SANAND) DIST.AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,VIRAMGAM,-,-,-,-,-,-,-,-,22.79968100,72.03942200,03-12-2021 08:30,4390,"","","","",""
419,NARMADA AT BHARUCH ZADESHVAR,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.66590600,72.91668100,02-01-2021 08:30,"","","","","",""
420,NARMADA AT BHARUCH ZADESHVAR,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.66590600,72.91668100,01-02-2021 08:30,"","","","","",""
421,NARMADA AT BHARUCH ZADESHVAR,CPCB,24,Gujarat,442,Bharuch,ANKLESVAR,-,-,-,-,-,-,-,-,21.66590600,72.91668100,03-03-2021 08:30,"","","","","",""
422,NARMADA AT CHANDOD,CPCB,24,Gujarat,461,Vadodara,DABHOI,-,-,-,-,-,-,-,-,21.98372200,73.45633100,04-01-2021 08:30,"","","","","",""
423,NARMADA AT CHANDOD,CPCB,24,Gujarat,461,Vadodara,DABHOI,-,-,-,-,-,-,-,-,21.98372200,73.45633100,02-02-2021 08:30,"","","","","",""
424,NARMADA AT CHANDOD,CPCB,24,Gujarat,461,Vadodara,DABHOI,-,-,-,-,-,-,-,-,21.98372200,73.45633100,03-03-2021 08:30,"","","","","",""
425,NARMADA AT GARUDESHWAR,CPCB,24,Gujarat,452,Narmada,NANDOD,-,-,-,-,-,-,-,-,21.88783300,73.64544400,05-01-2021 08:30,"","","","","",""
426,NARMADA AT GARUDESHWAR,CPCB,24,Gujarat,452,Narmada,NANDOD,-,-,-,-,-,-,-,-,21.88783300,73.64544400,10-02-2021 08:30,"","","","","",""
427,NARMADA AT GARUDESHWAR,CPCB,24,Gujarat,452,Narmada,NANDOD,-,-,-,-,-,-,-,-,21.88783300,73.64544400,09-03-2021 08:30,"","","","","",""
428,NARMADA AT GORA BRIDGE NAVAGAM (GUJARAT),CPCB,24,Gujarat,452,Narmada,NANDOD,-,-,-,-,-,-,-,-,21.86214700,73.69399100,19-01-2021 08:30,"","","","","",""
429,NARMADA AT PANETHA,CPCB,24,Gujarat,452,Narmada,TILAKWADA,-,-,-,-,-,-,-,-,21.95060800,73.58469700,05-01-2021 08:30,"","","","","",""
430,NARMADA AT PANETHA,CPCB,24,Gujarat,452,Narmada,TILAKWADA,-,-,-,-,-,-,-,-,21.95060800,73.58469700,10-02-2021 08:30,"","","","","",""
431,NARMADA AT PANETHA,CPCB,24,Gujarat,452,Narmada,TILAKWADA,-,-,-,-,-,-,-,-,21.95060800,73.58469700,09-03-2021 08:30,"","","","","",""
432,NARMADA AT ZANOR (NTPC) BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.71499700,73.04289100,02-01-2021 08:30,"","","","","",""
433,NARMADA AT ZANOR (NTPC) BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.71499700,73.04289100,01-02-2021 08:30,"","","","","",""
434,NARMADA AT ZANOR (NTPC) BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.71499700,73.04289100,03-03-2021 08:30,"","","","","",""
435,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,02-01-2021 08:30,240,"","","","",""
436,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,01-02-2021 08:30,248,"","","","",""
437,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,01-03-2021 08:30,"","","","","",""
438,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,05-04-2021 08:30,294,"","","","",""
439,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,03-05-2021 08:30,308,"","","","",""
440,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,01-06-2021 08:30,311,"","","","",""
441,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,01-07-2021 08:30,322,"","","","",""
442,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,07-08-2021 08:30,285,"","","","",""
443,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,02-09-2021 08:30,290,"","","","",""
444,NARMADA MAIN CANAL NR. VILLAGE. LIMBADIA DIST. GANDHINAGAR.,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.13493600,72.61152500,05-10-2021 08:30,285,"","","","",""
445,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,01-01-2021 08:30,624,"","","","",""
446,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,03-02-2021 08:30,920,"","","","",""
447,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,04-03-2021 08:30,939,"","","","",""
448,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,08-04-2021 08:30,815,"","","","",""
449,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,04-05-2021 08:30,656,"","","","",""
450,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,01-06-2021 08:30,744,"","","","",""
451,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,06-07-2021 08:30,1020,"","","","",""
452,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,02-08-2021 08:30,928,"","","","",""
453,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,07-09-2021 08:30,995,"","","","",""
454,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,01-10-2021 08:30,314,"","","","",""
455,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,01-11-2021 08:30,480,"","","","",""
456,NARSIMEHTA TALAV- JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.51885800,70.45479400,02-12-2021 08:30,788,"","","","",""
457,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,05-01-2021 08:30,680,"","","","",""
458,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-02-2021 08:30,766,"","","","",""
459,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-03-2021 08:30,769,"","","","",""
460,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,01-04-2021 08:30,939,"","","","",""
461,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,04-05-2021 08:30,1038,"","","","",""
462,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-06-2021 08:30,640,"","","","",""
463,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-07-2021 08:30,830,"","","","",""
464,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-08-2021 08:30,813,"","","","",""
465,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-09-2021 08:30,809,"","","","",""
466,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,01-10-2021 08:30,413,"","","","",""
467,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,01-11-2021 08:30,436,"","","","",""
468,OLPAD VILLAGE POND:OLPAD SURAT,CPCB,24,Gujarat,459,Surat,OLPAD,-,-,-,-,-,-,-,-,21.33757400,72.75380900,02-12-2021 08:30,456,"","","","",""
469,PANDESARA (INDSTRIAL) SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.14066700,72.84272700,01-04-2021 08:30,3494,Clear,"","","",""
470,PANDESARA (INDSTRIAL) SURAT,CPCB,24,Gujarat,459,Surat,SURAT CITY,-,-,-,-,-,-,-,-,21.14066700,72.84272700,06-10-2021 08:30,2201,Clear,"","","",""
471,PATAN BOREWELL,CPCB,24,Gujarat,455,Patan,PATAN,-,-,-,-,-,-,-,-,23.84929200,72.12675300,03-04-2021 08:30,1719,Clear,"","","",""
472,PATAN BOREWELL,CPCB,24,Gujarat,455,Patan,PATAN,-,-,-,-,-,-,-,-,23.84929200,72.12675300,01-10-2021 08:30,1832,Clear,"","","",""
473,PURNA RIVER ON BRIDGE AT SURAT-NAVSARI HIGHWAY,CPCB,24,Gujarat,453,Navsari,NAVSARI,-,-,-,-,-,-,-,-,20.98046400,73.01675700,01-01-2021 08:30,"","","","","",""
474,PURNA RIVER ON BRIDGE AT SURAT-NAVSARI HIGHWAY,CPCB,24,Gujarat,453,Navsari,NAVSARI,-,-,-,-,-,-,-,-,20.98046400,73.01675700,04-02-2021 08:30,"","","","","",""
475,PURNA RIVER ON BRIDGE AT SURAT-NAVSARI HIGHWAY,CPCB,24,Gujarat,453,Navsari,NAVSARI,-,-,-,-,-,-,-,-,20.98046400,73.01675700,02-03-2021 08:30,"","","","","",""
476,RIVER MAHI AT DODKA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.46027800,73.09388900,01-01-2021 08:30,"","","","","",""
477,RIVER MAHI AT DODKA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.46027800,73.09388900,01-02-2021 08:30,"","","","","",""
478,RIVER MAHI AT DODKA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.46027800,73.09388900,01-03-2021 08:30,"","","","","",""
479,RIVER SABARMATI AT AHMEDABAD D/S,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.91532600,72.51582800,04-01-2021 08:30,"","","","","",""
480,RIVER SABARMATI AT AHMEDABAD D/S,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.91532600,72.51582800,03-02-2021 08:30,"","","","","",""
481,RIVER SABARMATI AT AHMEDABAD D/S,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.91532600,72.51582800,03-03-2021 08:30,"","","","","",""
482,RIVER SABARMATI AT AHMEDABAD U/S,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.15828600,72.67341300,01-01-2021 08:30,"","","","","",""
483,RIVER SABARMATI AT AHMEDABAD U/S,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.15828600,72.67341300,02-02-2021 08:30,"","","","","",""
484,RIVER SABARMATI AT AHMEDABAD U/S,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.15828600,72.67341300,01-03-2021 08:30,"","","","","",""
485,SABARMATI AFTER CONF. WITH MESHWA AT VAUTHA (NEAR DHOKLA),CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72154700,72.53010300,01-01-2021 08:30,"","","","","",""
486,SABARMATI AFTER CONF. WITH MESHWA AT VAUTHA (NEAR DHOKLA),CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72154700,72.53010300,02-02-2021 08:30,"","","","","",""
487,SABARMATI AFTER CONF. WITH MESHWA AT VAUTHA (NEAR DHOKLA),CPCB,24,Gujarat,438,Ahmedabad,DHOLKA,-,-,-,-,-,-,-,-,22.72154700,72.53010300,01-03-2021 08:30,"","","","","",""
488,SABARMATI AT AHMEDABAD AT V.N. BRIDGE,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.98261100,72.54313900,02-01-2021 08:30,"","","","","",""
489,SABARMATI AT AHMEDABAD AT V.N. BRIDGE,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.98261100,72.54313900,03-02-2021 08:30,"","","","","",""
490,SABARMATI AT AHMEDABAD AT V.N. BRIDGE,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.98261100,72.54313900,02-03-2021 08:30,"","","","","",""
491,SABARMATI AT DHAROI DAM,CPCB,24,Gujarat,451,Mahesana,SATLASANA,-,-,-,-,-,-,-,-,24.00452800,72.85327800,02-03-2021 08:30,"","","","","",""
492,SABARMATI AT KHEROJ BRIDGE,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.22986000,73.00531700,02-01-2021 08:30,"","","","","",""
493,SABARMATI AT KHEROJ BRIDGE,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.22986000,73.00531700,02-02-2021 08:30,"","","","","",""
494,SABARMATI AT KHEROJ BRIDGE,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.22986000,73.00531700,01-03-2021 08:30,"","","","","",""
495,SABARMATI AT RAILWAY BRIDGE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.06353000,72.58906400,01-01-2021 08:30,"","","","","",""
496,SABARMATI AT RAILWAY BRIDGE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.06353000,72.58906400,02-02-2021 08:30,"","","","","",""
497,SABARMATI AT RAILWAY BRIDGE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.06353000,72.58906400,01-03-2021 08:30,"","","","","",""
498,SABARMATI AT VILL. MIROLI TALUKA DASCROI AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.03131400,72.57511400,04-01-2021 08:30,"","","","","",""
499,SABARMATI AT VILL. MIROLI TALUKA DASCROI AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.03131400,72.57511400,03-02-2021 08:30,"","","","","",""
500,SABARMATI AT VILL. MIROLI TALUKA DASCROI AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.03131400,72.57511400,03-03-2021 08:30,"","","","","",""
501,SABARMATI RIVER AT HANSAOL BRIDGE,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.09092600,72.62923900,01-01-2021 08:30,"","","","","",""
502,SABARMATI RIVER AT HANSAOL BRIDGE,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.09092600,72.62923900,02-02-2021 08:30,"","","","","",""
503,SABARMATI RIVER AT HANSAOL BRIDGE,CPCB,24,Gujarat,446,Gandhinagar,GANDHINAGAR,-,-,-,-,-,-,-,-,23.09092600,72.62923900,01-03-2021 08:30,"","","","","",""
